work_key,title,authors,subjects,first_publish_year,cover_url,main_author,clean_subjects
/works/OL471895W,The Murder at the Vicarage,Agatha Christie,"Women detectives, Fiction, Classic, Literature, Audiobook, Braile, DVD, Murder, Mystery, Humour, Jane Marple (Fictitious character), Investigation, Fiction, mystery & detective, women sleuths, Marple, jane (fictitious character), fiction, Fiction, mystery & detective, traditional, England, fiction, English literature, Powieść kryminalna angielska, Tłumaczenia polskie, Comics & graphic novels, crime & mystery",1930,https://covers.openlibrary.org/b/id/12996560-L.jpg,Agatha Christie,"women detectives, fiction, classic"
/works/OL471603W,The Mystery of the Blue Train,Agatha Christie,"Crimes against, Detective and mystery stories, Divorce, Divorce in fiction, Fiction, Hercule Poirot (Fictitious character), Jewelry theft, Jewelry theft in fiction, Married women, Married women in fiction, Private investigators, Private investigators in fiction, Railroad stories, Railroad travel, Railroad travel in fiction, Rich people, Rich people in fiction, Historical Fiction, Mystery, Romance",1928,https://covers.openlibrary.org/b/id/14575533-L.jpg,Agatha Christie,"crimes against, detective and mystery stories, divorce"
/works/OL472049W,Evil Under the Sun,Agatha Christie,"Hercule Poirot (Fictitious character), Private investigators, Detective and mystery stories, Open Library Staff Picks, Detectives, Fiction, Belgians, Mystery, English literature, Murder, Investigation, Fiction, mystery & detective, general, Poirot, hercule (fictitious character), fiction, Private investigators, fiction, England, fiction, English language, Poirot, Hércules (Personaje ficticio), Novela, Cuentos policiacos y de misterio ingleses, Fiction, mystery & detective, traditional",1941,https://covers.openlibrary.org/b/id/13671433-L.jpg,Agatha Christie,"hercule poirot (fictitious character), private investigators, detective and mystery stories"
/works/OL1992198W,In Cold Blood,Truman Capote,"True, Crime, Murder, Mystery, Cas, Études de, Meurtre, Análisis de casos, Asesinato, Case studies, Murder -- Kansas -- Case studies., Smith, Perry Edward, 1928-1965, Kansas, Hickock, Richard Eugene, 1931-1965, Murder, kansas, True crime, Criminology and law enforcement, Large type books, American, Bäuerliche Familie, Roman",1709,https://covers.openlibrary.org/b/id/228066-L.jpg,Truman Capote,"true, crime, murder"
/works/OL472542W,The Secret of Chimneys,Agatha Christie,"Fiction, Mystery, Superintendent Battle (Fictitious character), English Detective and mystery stories, Murder, Investigation, Conspiracies, Manors, Detective and mystery stories, Fiction, mystery & detective, traditional, Fiction, thrillers, suspense, London (england), fiction, Poirot, hercule (fictitious character), fiction, Fiction, mystery & detective, general, Fiction, mystery & detective, police procedural, Fiction, mystery & detective, international crime & mystery, Fiction, thrillers, general, Fiction, historical, general, English literature",1925,https://covers.openlibrary.org/b/id/12996574-L.jpg,Agatha Christie,"fiction, mystery, superintendent battle (fictitious character)"
/works/OL471990W,The Mirror Crack'd from Side to Side,Agatha Christie,"Fiction, Mystery, Jane Marple (Fictitious character), Women detectives in fiction, Women detectives, Romance Ingles, Crime & mystery, England, fiction, Marple, jane (fictitious character), fiction, Fiction, mystery & detective, traditional, Fiction, mystery & detective, women sleuths, English literature, Fiction, mystery & detective, general, English language, Characters and characteristics in literature, Mystery fiction, Inspectrices de police, Romans, nouvelles",1960,https://covers.openlibrary.org/b/id/10561150-L.jpg,Agatha Christie,"fiction, mystery, jane marple (fictitious character)"
/works/OL471610W,The Body in the Library,Agatha Christie,"Fiction, Mystery, Women detectives, Detective and mystery stories, Jane Marple (Fictitious character), Agatha Christie, Miss Marple, Series, British, Female, Amateur, Detective, Classic, Literature, Audiobook, Murder, Suspense, Humour, Marple, Jane (Personaje literario), Mujeres detectives",1942,https://covers.openlibrary.org/b/id/12855259-L.jpg,Agatha Christie,"fiction, mystery, women detectives"
/works/OL471947W,The Big Four,Agatha Christie,"Fiction, Mystery, Private investigators, Large type books, Hercule Poirot (Fictitious character), Translations into Arabic, English Detective and mystery stories, English literature, Fiction, mystery & detective, Poirot, hercule (fictitious character), fiction, Private investigators, fiction, England, fiction, Fiction, mystery & detective, traditional, Détectives, Romans, nouvelles, Crime, Fiction, thrillers, espionage, Comic books, strips, Parodies, imitations",1927,https://covers.openlibrary.org/b/id/12996529-L.jpg,Agatha Christie,"fiction, mystery, private investigators"
/works/OL471943W,After the Funeral,Agatha Christie,"Fiction, Mystery, Hercule Poirot (Fictitious character), Private investigators, Belgians, Mystery and detective stories, England, fiction, Fiction, mystery & detective, traditional, Private investigators, fiction, Belgium, fiction, Fiction, mystery & detective, general, Fiction, crime, English literature, Détectives, Romans, nouvelles",1953,https://covers.openlibrary.org/b/id/12996535-L.jpg,Agatha Christie,"fiction, mystery, hercule poirot (fictitious character)"
/works/OL471891W,Crooked House,Agatha Christie,"Mystery, Fiction, Jane Marple (Fictitious character), Large type books, Women detectives, Murder, Investigation, Detective and mystery stories, Drama, Radio plays, Family secrets, Film adaptations, Fiction, mystery & detective, general, Juvenile fiction, English literature, English language, Fiction, mystery & detective, traditional, England, fiction, Family life, Homicide",1949,https://covers.openlibrary.org/b/id/14570595-L.jpg,Agatha Christie,"mystery, fiction, jane marple (fictitious character)"
/works/OL471905W,The Moving Finger,Agatha Christie,"Fiction, Women detectives, Jane Marple (Fictitious character), Detective and mystery stories, English fiction, Marple, Jane (Fictitious characters), Mystery, Anonymous letters, Gossip, Large type books, Fiction, mystery & detective, women sleuths, Marple, jane (fictitious character), fiction, Fiction, mystery & detective, general, Women private investigators, Novela policiaca, English literature, Inspectrices de police, Romans, nouvelles, Livres en gros caractères, Large print books",1942,https://covers.openlibrary.org/b/id/13672855-L.jpg,Agatha Christie,"fiction, women detectives, jane marple (fictitious character)"
/works/OL265415W,At Bertram's Hotel,Agatha Christie,"Fiction, Jane Marple (Fictitious character), Women detectives, Older women, History, Hotels, Mystery, Detective and mystery stories, Mystery fiction, Marple, Jane (Fictitious character), Fiction, mystery & detective, traditional, Marple, jane (fictitious character), fiction, Fiction, mystery & detective, women sleuths, England, fiction, English literature, Fiction, mystery & detective, general",1965,https://covers.openlibrary.org/b/id/6379981-L.jpg,Agatha Christie,"fiction, jane marple (fictitious character), women detectives"
/works/OL471871W,They Do It with Mirrors,Agatha Christie,"Fiction, Jane Marple (Fictitious character), Women detectives, Detective and mystery stories, Mystery, Marple, jane (fictitious character), fiction, England, fiction, Fiction, mystery & detective, general, English literature, Fiction, mystery & detective, traditional, Fiction, mystery & detective, women sleuths, English language",1952,https://covers.openlibrary.org/b/id/10249524-L.jpg,Agatha Christie,"fiction, jane marple (fictitious character), women detectives"
/works/OL1797752W,The Paradise Mystery,Joseph Smith Fletcher,"Classic Literature, Fiction, Mystery, Fiction, thrillers, suspense, England, fiction, Fiction, mystery & detective, general",1920,https://covers.openlibrary.org/b/id/1814712-L.jpg,Joseph Smith Fletcher,"classic literature, fiction, mystery"
/works/OL472165W,Peril at End House,Agatha Christie,"Captain Hastings (Fictitious character), English Detective and mystery stories, Fiction, Hercule Poirot (Fictitious character), Mystery, Private investigators, Detective and mystery stories, English literature, English language, Fiction, mystery & detective, general, Private investigators, fiction, Poirot, hercule (fictitious character), fiction, London (england), fiction, England, fiction, Fiction, mystery & detective, traditional, Detectives, Large type books",1932,https://covers.openlibrary.org/b/id/12996556-L.jpg,Agatha Christie,"captain hastings (fictitious character), english detective and mystery stories, fiction"
/works/OL471767W,Lord Edgware Dies,Agatha Christie,"Hercule Poirot (Fictitious character), Private investigators, Fiction, Mystery, Detective and mystery stories, Juvenile literature, Investigadores privados, Poirot, Hercule (Personaje literario), Detectives privados, Novela, Ficcio n., Novela de misterio, Ficción, Zhen tan xiao shuo, England, fiction, Poirot, hercule (fictitious character), fiction, Fiction, mystery & detective, traditional, Detektiv, Mord, Schauspielerin",1933,https://covers.openlibrary.org/b/id/9492111-L.jpg,Agatha Christie,"hercule poirot (fictitious character), private investigators, fiction"
/works/OL80946W,The Franchise Affair (Inspector Alan Grant #3),Josephine Tey,"Fiction, mystery, Large type books, Kidnapping, Fiction, mystery & detective, general, England, fiction, Crime, fiction, Fiction, mystery & detective, traditional, Grant, alan, inspector (fictitious character), fiction, Great britain, fiction, Franchises (retail trade)",1948,https://covers.openlibrary.org/b/id/14104-L.jpg,Josephine Tey,"fiction, mystery, large type books"
/works/OL472470W,Curtain,Agatha Christie,"Fiction, Hercule Poirot (Fictitious character), Private investigators, Detective and mystery stories, Murderers, Country homes, English Detective and mystery stories, English fiction, Mystery, Large type books, Russian language edition, Private investigators in fiction, Fiction, mystery & detective, traditional, Poirot, hercule (fictitious character), fiction, England, fiction, Hastings, arthur, captain (fictitious character), fiction, Detectives, Détectives, Romans, nouvelles, Hercule Poirot (Fictional character)",1975,https://covers.openlibrary.org/b/id/12387503-L.jpg,Agatha Christie,"fiction, hercule poirot (fictitious character), private investigators"
/works/OL472458W,A Caribbean Mystery,"Agatha Christie, Christie","Agatha Christie, Miss Marple, Series, British, Amateur, Detective, Fiction, Classic, Literature, Braille, Audiobook, Crime, Murder, Mystery, Suspense, Humour, Travel, Vacation, Cruise, Caribbean",1964,https://covers.openlibrary.org/b/id/14578132-L.jpg,Agatha Christie,"agatha christie, miss marple, series"
/works/OL471667W,Appointment with Death,Agatha Christie,"Belgians, Belgians in fiction, Fiction, Fiction inEnglish, Hercule Poirot (Fictitious character), Private investigators, Private investigators in fiction, Detective and mystery stories, English Detective and mystery stories, Americans, Mystery, Novela policíaca, Poirot, Hercule (Personaje literario), Ficción, Israel, fiction, Jerusalem, fiction, Poirot, hercule (fictitious character), fiction, Fiction, mystery & detective, traditional, English fiction, Large type books",1938,https://covers.openlibrary.org/b/id/14561660-L.jpg,Agatha Christie,"belgians, belgians in fiction, fiction"
/works/OL472324W,Death in the Clouds,Agatha Christie,"Detective and mystery stories, Fiction, Hercule Poirot (Fictitious character), Juvenile fiction, Private investigators, Murder, English Detective and mystery stories, Mystery, Zhen tan xiao shuo, Murder in fiction, Private investigators in fiction, Poirot,Hercule(Fictitious character), Large type books, Novela policíaca, Investigadores privados, Novela, English literature, Fiction, mystery & detective, general, Poirot, Hercule (Fictitious character) -- Fiction, Poirot, hercule (fictitious character), fiction",1935,https://covers.openlibrary.org/b/id/11433305-L.jpg,Agatha Christie,"detective and mystery stories, fiction, hercule poirot (fictitious character)"
/works/OL471841W,Hercule Poirot's Christmas,Agatha Christie,"Hercule Poirot (Fictitious character), Private investigators, Murder, Christmas stories, Fiction, Investigadores privados, Navidad, Novela policíaca inglesa, Poirot, Hercule (Personaje literario), Ficción, Christmas, Mystery, Large type books, English literature, Fiction, mystery & detective, general, Poirot, hercule (fictitious character), fiction, Fiction, mystery & detective, traditional, England, fiction, Fiction, religious, Private investigators, fiction",1939,https://covers.openlibrary.org/b/id/12855074-L.jpg,Agatha Christie,"hercule poirot (fictitious character), private investigators, murder"
/works/OL472250W,Sleeping Murder,Agatha Christie,"Fiction, Jane Marple (Fictitious character), Women detectives, Women detectives in fiction, Mystery, Large type books, English Detective and mystery stories, Translations into French, English literature, Fiction, mystery & detective, traditional, Fiction, mystery & detective, women sleuths, Marple, jane (fictitious character), fiction, England, fiction, Detective and mystery stories, Inspectrices de police, Romans, nouvelles",1940,https://covers.openlibrary.org/b/id/10247294-L.jpg,Agatha Christie,"fiction, jane marple (fictitious character), women detectives"
/works/OL472526W,The Hollow,Agatha Christie,"Fiction, Hercule Poirot (Fictitious character), Private investigators, Murder, Mystery, Private investigators in fiction, murder mystery, Large type books, Socialites, Investigation, Fiction, mystery & detective, traditional, Poirot, hercule (fictitious character), fiction, England, fiction, English literature, Fiction, mystery & detective, general, Private investigators, fiction, Spanish fiction, Roman espagnol",1946,https://covers.openlibrary.org/b/id/13679064-L.jpg,Agatha Christie,"fiction, hercule poirot (fictitious character), private investigators"
